,service,flag,src_bytes,dst_bytes,count,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,dst_host_srv_serror_rate,Label
33275,24,9,287,1445,15,0,0,1,0,255,1,0,0,0,4
84124,54,9,2784,325,1,0,0,1,0,151,0.45,0.05,0,0,4
108789,49,9,1,0,62,0,0,0.39,0.08,58,0.23,0.18,0,0,1
85369,47,9,38,130,3,0,0,0.33,0.67,2,0.02,0.06,0.01,0,4
6379,49,5,0,0,120,1,1,0.08,0.06,12,0.06,0.09,1,1,0
95613,24,9,217,392,25,0,0,1,0,255,1,0,0,0,4
118768,24,9,54540,8314,3,0,0,1,0,72,1,0,0,0,0
47167,49,5,0,0,291,1,1,0.04,0.06,8,0.03,0.08,1,1,0
114626,14,9,30,0,2,0,0,0.5,1,25,0.1,0.01,0,0,4
38900,32,1,0,0,141,0,0,0.14,0.06,20,0.08,0.06,0,0,0
124897,24,9,307,298,2,0.5,0.33,1,0,255,1,0,0.02,0,4
78677,12,9,44,73,169,0,0,1,0,227,0.89,0.01,0,0,4
87588,24,9,179,1800,3,0,0,1,0,255,1,0,0,0,4
117620,23,1,0,0,135,0,0,0.02,0.09,3,0.01,0.07,0,0,0
73630,14,9,18,0,1,0,0,1,0,1,1,0,0,0,1
69413,24,9,242,1049,5,0,0,1,0,255,1,0,0,0,4
7062,13,2,0,0,242,0,0,0.02,0.07,6,0.02,0.07,0,0,0
61363,24,1,0,0,1,0,0,1,0,43,1,0,0,0,4
85144,12,9,33,93,1,0,0,1,0,194,1,0,0,0,4
11205,44,9,146,0,3,0,0,0.33,0.67,1,0,0.71,0,0,4
3925,59,5,0,0,194,1,1,0.04,0.08,7,0.03,0.07,1,1,0
107302,8,5,0,0,236,1,1,0.02,0.07,4,0.02,0.07,1,1,0
115243,24,9,261,705,3,0,0,1,0,255,1,0,0,0,4
57892,49,5,0,0,123,1,1,0.15,0.06,8,0.03,0.06,1,1,0
96865,24,9,309,6086,5,0,0,1,0,255,1,0,0,0,4
13483,12,9,44,84,307,0,0,1,0.01,254,1,0.01,0,0,4
114542,49,5,0,0,115,1,1,0.08,0.07,9,0.08,0.09,1,1,0
42864,54,9,1555,337,1,0,0,1,0,198,0.47,0.24,0,0,4
14051,24,9,157,38299,1,0,0,1,0,255,1,0,0,0,4
85242,19,9,1494,4152,1,0,0,1,0,6,0.3,0.15,0,0,4
24703,8,5,0,0,182,1,1,0.05,0.06,10,0.04,0.05,1,1,0
75089,24,9,293,709,8,0,0,1,0,255,1,0,0,0,4
43093,24,9,313,1650,8,0,0,1,0,255,1,0,0,0,4
67628,54,9,1349,326,1,0,0,1,0,139,0.66,0.03,0,0,4
90890,49,5,0,0,293,1,1,0.05,0.06,3,0.01,0.08,1,1,0
20628,24,9,352,11580,26,0,0,1,0,255,1,0,0,0,4
88478,49,1,0,0,105,0,0,0.02,0.08,2,0.07,0.17,0,0,0
50162,49,9,28,0,188,0.53,0,0.47,0.04,88,0.35,0.66,0.09,0,0
88845,41,5,0,0,121,1,1,0.05,0.07,6,0.02,0.06,1,1,0
119204,24,9,216,265,15,0,0,1,0,255,1,0,0,0,4
53610,20,9,740,0,2,0,0,1,0,62,0.03,0.05,0,0.27,4
59103,24,9,242,809,36,0,0,1,0,255,1,0,0,0,4
84818,41,5,0,0,129,1,1,0.04,0.07,5,0.02,0.06,1,1,0
116371,24,9,189,5556,1,0,0,1,0,255,1,0,0,0,4
108984,24,9,334,1065,3,0,0,1,0,255,1,0,0,0,4
25547,12,9,45,82,172,0,0,1,0,255,1,0,0,0,4
109766,41,5,0,0,127,1,1,0.15,0.06,19,0.07,0.07,1,1,0
75754,49,1,0,0,2,0,0,0.5,1,1,0,0.91,0,0,1
25349,14,9,8,0,1,0,0,1,0,188,1,0,0,0,1
106559,49,1,0,0,103,0,0,0.04,0.07,4,1,0,0,0,0
16244,44,9,516,4,295,0,0,1,0,255,1,0,0,0,4
2354,19,5,0,0,135,1,1,0.13,0.04,6,0.02,0.06,1,1,0
99607,49,5,0,0,214,1,1,0.05,0.07,16,0.06,0.05,1,1,0
85098,26,5,0,0,135,1,1,0.14,0.06,19,0.07,0.06,1,1,0
110556,49,1,0,0,181,0.02,0,0.01,1,1,0,0.74,0.01,0,1
99204,49,9,1,0,17,0,0,0.18,0.29,23,0.09,0.68,0,0,1
104986,20,5,0,0,266,1,1,0.01,0.06,2,0.01,0.08,1,1,0
78901,54,9,838,330,1,0,0,1,0,178,0.69,0.11,0.02,0,4
102922,12,9,46,75,251,0,0,1,0.01,254,1,0.01,0,0,4
91647,24,9,217,2431,7,0,0,1,0,255,1,0,0,0,4
88419,12,9,43,132,113,0,0,1,0,255,1,0,0,0,4
82874,24,5,0,0,33,1,0.94,0.52,0.06,57,0.3,0.02,1,1,0
33436,24,9,227,1484,7,0,0,1,0,255,1,0,0.01,0.01,4
25416,49,1,0,0,223,0,0,0.01,0.06,2,0.01,0.08,0,0,0
80531,24,9,198,3918,4,0,0,1,0,255,1,0,0,0,4
106553,66,5,0,0,140,1,1,0.11,0.06,16,0.06,0.06,1,1,0
125051,20,9,383,0,2,0,0,1,0,98,0.38,0.02,0,0,4
116851,24,9,234,8837,1,0,0,1,0,255,1,0,0,0,4
10428,49,1,0,0,125,0,0,0.05,0.07,6,0.02,0.06,0,0,0
424,49,9,28,0,21,0,0,1,0,21,0.08,0.02,0,0,0
81906,24,9,286,466,27,0,0,1,0,255,1,0,0,0,4
40250,68,5,0,0,270,1,1,0.03,0.05,8,0.03,0.05,1,1,0
50550,49,5,0,0,136,1,1,0.08,0.07,2,0.01,0.06,1,1,0
43818,18,5,0,0,18,1,1,0.22,0.22,64,0.25,0.02,1,1,0
33051,49,1,0,0,131,0,0,0.15,0.06,19,0.07,0.08,0,0,0
36372,59,5,0,0,263,1,1,0.05,0.06,12,0.05,0.06,1,1,0
59840,24,9,54540,8314,3,0,0,1,0,142,1,0,0,0,0
21957,24,5,0,0,13,1,1,1,0,13,0.05,0.07,1,1,0
11297,24,9,178,15764,1,0,0,1,0,255,1,0,0,0,4
80975,54,9,2975,327,1,0,0,1,0,196,0.8,0.2,0,0,4
11129,14,9,8,0,1,0,0,1,0,129,1,0,0,0,1
114296,49,5,0,0,114,1,1,0.15,0.06,28,0.11,0.05,1,1,0
39752,18,5,0,0,54,1,1,0.26,0.07,54,0.21,0.03,1,1,0
76033,20,9,12,0,1,0,0,1,0,76,0.22,0.02,0,0,4
50119,49,5,0,0,276,1,1,0.06,0.06,20,0.08,0.07,1,1,0
65819,12,9,43,127,119,0,0,1,0,174,0.73,0.02,0,0,4
10872,24,9,217,3005,3,0,0,1,0,255,1,0,0,0,4
30625,49,9,1,0,11,0,0,0.36,0.27,4,0.02,0.49,0,0,1
49375,49,1,0,0,1,0,0,1,0,2,0.02,1,0,0,1
18832,24,9,326,2431,5,0,0,1,0,255,1,0,0,0,4
89815,24,9,254,268,11,0,0,1,0,248,0.97,0.01,0,0,4
3889,24,9,202,4841,1,0,0,1,0,255,1,0,0.01,0.01,4
45772,24,9,305,2698,2,0,0,1,0,222,0.87,0.02,0,0,4
110102,14,9,18,0,1,0,0,1,0,117,1,0,0,0,1
37693,5,5,0,0,260,1,1,0.04,0.07,11,0.04,0.07,1,1,0
63593,20,9,748,0,1,0,0,1,0,61,0.02,0.06,0,0.02,4
21902,14,9,8,0,1,0,0,1,0,242,1,0,0,0,1
93220,24,9,304,2870,16,0,0,1,0,255,1,0,0,0,4
120619,49,4,0,0,1,0,0,1,0,1,0,0.61,0,0,1
13961,5,1,0,0,136,0,0,0.02,0.08,3,0.01,0.09,0,0,0
13841,24,1,0,0,1,0,0,1,0,255,1,0,0,0,4
121780,49,5,0,0,255,1,1,0.06,0.05,16,0.14,0.09,0.88,1,0
41369,49,1,0,0,13,0,0,0.08,1,1,0.01,0.21,0,0,1
68839,24,9,327,788,10,0,0,1,0,255,1,0,0,0,4
120047,24,9,202,287,7,0,0,1,0,255,1,0,0,0,4
77654,10,5,0,0,255,1,1,0.07,0.06,3,0.01,0.08,1,1,0
105977,49,5,0,0,280,1,1,0.05,0.06,18,0.07,0.06,1,1,0
12413,24,5,0,0,58,1,1,0.31,0.07,66,0.26,0.02,1,1,0
77319,12,9,43,127,69,0,0,1,0,244,0.96,0.01,0,0,4
63812,36,5,0,0,201,1,1,0,0.06,9,0.04,0.07,1,1,0
27486,11,2,7,28,510,0.08,0,0,1,1,0,1,0.13,0,1
27737,54,9,907,328,1,0,0,1,0,124,0.81,0.11,0,0,4
95848,44,9,147,105,6,0,0,0.33,0.5,3,0.01,0.72,0,0,4
49004,24,9,228,392,6,0,0,1,0,255,1,0,0,0,4
76009,24,9,230,1512,3,0,0,1,0,255,1,0,0,0,4
94360,15,9,1480,0,2,0,0,1,0,2,0.67,0.67,0,0,0
108486,24,9,292,269,17,0,0,1,0,255,1,0,0,0,4
115766,10,5,0,0,101,1,1,0.01,0.06,1,0,0.05,1,1,0
2162,49,4,0,0,335,0,0,0.01,0.52,2,0.01,0.52,0,0,1
23594,24,9,328,1579,33,0,0,1,0,255,1,0,0,0,4
96425,47,9,38,130,1,0,0,1,0,2,0.01,0.04,0.01,0,4
81196,18,5,0,0,54,1,1,0.24,0.07,56,0.22,0.03,1,1,0
42370,24,9,217,33640,5,0,0,1,0,255,1,0,0,0,4
116620,24,1,0,0,1,0,0,1,0,156,1,0,0,0.01,4
53388,49,1,0,0,250,0.08,0,0,1,1,0,0.98,0.08,0,1
77061,47,5,0,0,245,1,1,0.07,0.07,17,0.07,0.07,1,1,0
34277,49,5,0,0,187,1,1,0.06,0.06,12,0.05,0.07,1,1,0
89747,14,9,8,0,1,0,0,1,0,117,1,0,0,0,1
38630,24,1,0,0,1,0,0,1,0,255,1,0,0,0,4
18879,24,9,217,1591,11,0,0,1,0,255,1,0,0,0,4
104468,49,9,28,0,143,0.7,0,0.3,0.05,43,0.17,0.84,0.09,0,0
106771,49,5,0,0,277,1,1,0.03,0.05,14,0.05,0.07,1,1,0
70796,54,9,1294,385,1,0,0,1,0,122,0.48,0.02,0.51,0.58,4
22423,24,9,325,1817,17,0,0,1,0,255,1,0,0,0,4
64074,49,1,0,0,2,0,0,0.5,1,1,0,1,0.02,0,1
67188,59,5,0,0,230,1,1,0.07,0.06,15,0.06,0.06,1,1,0
6576,44,9,146,105,2,0,0,1,0,2,0.22,0.67,0,0,4
119207,33,5,0,0,236,1,1,0.01,0.07,3,0.01,0.08,1,1,0
120650,14,9,8,0,1,0,0,1,0,46,1,0,0,0,1
60223,60,9,102,1512,1,0,0,1,0,1,0.01,0.04,0,0,4
121711,24,9,293,1236,33,0,0,1,0,255,1,0,0,0,4
49536,24,9,233,2249,4,0,0,1,0,255,1,0,0,0,4
71276,20,9,3909,0,6,0,0,1,0,104,0.34,0.02,0.01,0.01,4
105146,24,9,244,20941,4,0,0,1,0,255,1,0,0,0,4
121988,33,1,0,0,247,0,0,0.04,0.07,9,0.04,0.08,0,0,0
75035,49,5,0,0,266,1,1,0.01,0.06,20,0.08,0.07,1,1,0
78277,44,9,146,105,1,0,0,1,0,1,0,0.6,0,0,4
55978,20,9,1199,0,6,0,0,1,0,114,0.45,0.02,0,0,4
116339,12,9,46,72,138,0,0,1,0,224,0.88,0.01,0,0,4
48486,24,9,224,3424,2,0,0,1,0,255,1,0,0,0,4
93009,49,3,0,0,66,0.79,0.67,0.05,0.38,3,0.01,0.1,0.2,0.67,1
94609,24,9,337,1619,1,0,0,1,0,255,1,0,0,0,4
23101,54,9,1708,330,1,0,0,1,0,150,0.8,0.4,0,0,4
97373,47,9,35,130,2,0,0,0.5,1,4,0.02,0.03,0,0,4
58125,24,1,0,0,2,0,0,1,0,42,1,0,0,0,4
42409,49,5,0,0,136,1,1,0.12,0.06,15,0.06,0.07,1,1,0
21308,24,9,294,16918,1,0,0,1,0,255,1,0,0,0,4
116955,33,5,0,0,235,1,1,0.01,0.07,2,0.01,0.07,1,1,0
53991,49,1,0,0,204,0,0,0.04,0.06,8,0.03,0.08,0,0,0
32404,19,9,287,903,1,0,0,1,0,17,0.13,0.05,0.02,0,4
68648,24,9,284,7971,4,0,0,1,0,255,1,0,0,0,4
68163,54,9,1822,375,1,0,0,1,0,122,0.63,0.02,0,0,4
62307,24,9,177,3314,2,0,0,1,0,245,1,0,0,0.01,4
108812,57,2,0,0,273,0,0,0.04,0.06,12,0.05,0.07,0,0,0
5387,44,9,146,105,5,0,0,0.2,0.6,1,0,0.81,0,0,4
57952,24,9,210,293,5,0,0,1,0,255,1,0,0,0,4
43039,4,5,0,0,294,1,1,0.03,0.05,11,0.04,0.07,1,1,0
53152,20,5,0,0,233,1,0.94,0.07,0.06,6,0.02,0.07,1,1,0
50643,15,9,1032,0,511,0,0,1,0,240,0.94,0.01,0,0,0
60450,54,6,913,309,1,1,1,1,0,165,0.81,0.19,0.05,0.01,4
93694,13,5,0,0,250,1,1,0.05,0.07,13,0.05,0.07,1,1,0
46064,49,5,0,0,245,1,1,0.07,0.05,16,0.09,0.07,0.92,1,0
32959,49,4,0,0,1,0,0,1,0,1,0,0.75,0,0,1
59812,24,9,209,2150,23,0.04,0.04,1,0,255,1,0,0,0,4
63538,24,9,307,1212,1,0,0,1,0,255,1,0,0,0,4
91163,24,9,54540,8314,2,0,0,1,0,34,1,0,0,0,0
65125,49,5,0,0,248,1,1,0.03,0.04,8,0.03,0.05,1,1,0
93326,10,5,0,0,232,1,1,0.01,0.07,4,0.02,0.08,1,1,0
124063,54,9,1535,328,1,0,0,1,0,194,0.95,0.06,0,0,4
100126,12,9,52,45,2,0,0,0.5,1,92,0.67,0.01,0,0,4
7400,20,5,0,0,11,1,1,0.27,0.27,63,0.25,0.02,1,1,0
31715,24,9,264,6257,6,0,0,1,0,255,1,0,0,0,4
106056,24,9,302,14150,18,0,0,1,0,255,1,0,0,0,4
33039,24,1,0,0,1,0,0,1,0,239,1,0,0,0,4
5069,24,9,327,1289,5,0,0,1,0,255,1,0,0.02,0.01,4
58788,17,5,0,0,126,1,1,0.16,0.06,20,0.08,0.05,1,1,0
118937,49,1,0,0,142,0.04,0,0.01,0.99,1,0,0.56,0.02,0,1
109175,44,6,35040,0,20,0.1,1,0.05,0.35,1,0.01,0.09,0.02,1,4
86421,15,9,520,0,173,0,0,1,0,255,1,0,0,0,0
94993,24,9,293,4693,16,0,0,1,0,255,1,0,0,0,4
113062,24,9,286,4580,11,0,0,1,0,255,1,0,0,0,4
226,24,9,285,304,32,0,0,1,0,255,1,0,0,0,4
98152,49,9,1,0,28,0,0,0.04,0.25,1,0,0.04,0,0,1
108194,20,9,26,0,2,0,0,1,0,64,0.25,0.02,0.87,0.94,4
83725,12,9,44,130,79,0,0,1,0,254,1,0.01,0,0,4
41857,60,9,99,1792,1,0,0,1,0,53,0.21,0.02,0.65,0.81,4
77507,24,9,202,665,1,0,0,1,0,255,1,0,0,0,4
62772,12,9,44,77,116,0,0,0.99,0.02,254,1,0.01,0,0,4
35590,14,9,8,0,1,0,0,1,0,86,1,0,0,0,1
7712,15,9,1032,0,510,0,0,1,0,203,0.8,0.02,0,0,0
82903,54,5,0,0,14,1,0.88,1,0,138,0.47,0.01,0.99,0.54,0
73643,24,5,0,0,2,0.5,0.5,1,0,255,1,0,0,0,4
109230,43,9,48,48,1,0,0,1,0,26,0.81,0.09,0,0,4
54124,44,9,113,0,12,0,0,0.92,0.17,11,0.04,0.58,0,0,4
75866,44,1,0,0,509,0.22,0,0,1,1,0,1,0.22,0,1
65018,24,9,187,14005,3,0,0,1,0,255,1,0,0,0,4
111000,49,1,0,0,242,0,0,0.02,0.06,5,0.02,0.06,0,0,0
104272,20,5,0,0,123,1,1,0.15,0.07,18,0.07,0.07,1,1,0
120465,33,5,0,0,296,1,1,0.07,0.05,22,0.09,0.05,1,1,0
32938,24,9,234,2254,17,0,0,1,0,255,1,0,0,0,4
88947,49,5,0,0,103,1,1,0.16,0.08,14,0.05,0.09,1,1,0
2924,24,9,335,3490,5,0,0,1,0,255,1,0,0,0,4
1505,24,9,224,347,7,0,0,1,0,255,1,0,0,0,4
76739,24,9,220,1735,3,0,0,1,0,255,1,0,0,0,4
30951,49,1,0,0,104,0,0,0.01,0.09,1,0,0.09,0,0,0
81199,24,9,196,2405,1,0,0,1,0,255,1,0,0,0,4
119998,54,9,1773,328,1,0,0,1,0,146,0.49,0.04,0,0,4
72508,43,9,48,48,1,0,0,1,0,73,0.88,0.04,0,0,4
13978,24,9,230,1587,11,0,0,1,0,255,1,0,0,0,4
60036,16,5,0,0,143,1,1,0.12,0.06,17,0.07,0.06,1,1,0
21224,59,5,0,0,285,1,1,0.05,0.06,5,0.02,0.05,1,1,0
99179,49,4,0,0,1,0,0,1,0,1,0,0.54,0,0,1
91627,24,9,277,313,15,0,0,1,0,255,1,0,0,0,4
28580,49,5,0,0,104,1,1,0.13,0.06,14,0.05,0.05,1,1,0
95336,31,5,0,0,126,1,1,0.18,0.06,23,0.09,0.05,1,1,0
68147,54,7,738,332,1,1,0.5,1,0,154,0.82,0.07,0.04,0.01,4
6561,20,9,7767,0,1,0,0,1,0,32,0.17,0.05,0,0,4
115245,20,5,0,0,212,1,1,0.09,0.07,19,0.07,0.07,1,1,0
22249,12,9,44,44,86,0,0,1,0,254,1,0.01,0,0,4
64445,18,5,0,0,293,1,1,0.04,0.05,13,0.05,0.05,1,1,0
68287,24,9,202,1719,17,0,0,1,0,255,1,0,0,0,4
109143,14,9,8,0,1,0,0,1,0,145,1,0,0,0,1
85815,12,9,44,44,171,0,0,1,0,255,1,0,0,0,4
118651,49,4,0,0,1,0,0,1,0,1,0,0.52,0,0,1
8099,54,9,678,478,6,0,0,0.17,0.33,8,0.03,0.01,0,0,4
103082,49,5,0,0,133,1,1,0.04,0.06,5,0.02,0.08,1,1,0
40008,19,5,0,0,299,1,1,0.02,0.06,1,0,0.1,1,1,0
48684,12,9,45,131,155,0,0,1,0,255,1,0,0,0,4
69405,24,1,0,0,103,0,0,0.02,0.07,2,0.01,0.08,0,0,0
86675,13,5,0,0,148,1,1,0.13,0.05,9,0.04,0.07,1,1,0
67832,67,5,0,0,203,1,1,0.1,0.06,19,0.07,0.07,1,1,0
112674,24,9,336,1281,1,0,0,1,0,255,1,0,0,0,4
60362,49,9,28,0,47,0,0,1,0,47,0.39,0.03,0,0,0
37675,33,5,0,0,245,1,1,0.1,0.06,24,0.09,0.06,1,1,0
99955,12,9,33,0,1,0,0,1,0,31,0.14,0.03,0,0,4
18343,33,5,0,0,241,1,1,0.02,0.07,5,0.02,0.08,1,1,0
85080,24,1,0,0,1,0,0,1,0,255,1,0,0,0,4
76566,14,9,8,0,1,0,0,1,0,193,1,0,0,0,1
73811,44,9,146,105,3,0,0,0.67,0.67,2,0.01,0.86,0,0,4
93544,54,9,2318,328,1,0,0,1,0,106,0.6,0.02,0,0,4
115428,15,9,1032,0,491,0,0,1,0,255,1,0,0,0,0
92253,24,9,229,466,13,0,0,1,0,255,1,0,0,0,4
100469,49,5,0,0,49,1,1,0.18,0.06,9,0.04,0.06,1,1,0
94301,57,5,0,0,142,1,1,0.12,0.04,17,0.07,0.05,1,1,0
91821,54,9,703,329,1,0,0,1,0,136,0.52,0.04,0,0,4
48549,12,9,44,71,168,0,0,1,0,234,0.92,0.01,0,0,4
47200,24,9,205,17742,6,0,0,1,0,255,1,0,0,0,4
97066,15,9,64,0,3,0,0,1,0,1,0,0.02,0,0,4
120347,49,5,0,0,252,1,1,0.03,0.07,8,0.03,0.07,1,1,0
27828,44,1,0,0,509,0.21,0,0,1,1,0,1,0.22,0,1
47840,60,5,0,0,30,1,1,0.2,0.13,27,0.11,0.06,1,1,0
69416,24,9,185,11380,1,0,0,1,0,253,0.99,0.01,0,0,4
4351,49,5,0,0,131,1,1,0.15,0.06,34,0.13,0.07,1,1,0
112624,20,9,59,0,2,0,0,1,0,8,0.8,0.2,0,0,4
97319,24,9,340,7937,8,0,0,1,0,255,1,0,0,0,4
124009,49,5,0,0,212,1,1,0.08,0.05,18,0.07,0.05,1,1,0
96453,20,9,7077,0,6,0,0,1,0,51,0.2,0.05,0.38,0,4
60485,24,9,259,7544,6,0,0,1,0,255,1,0,0,0,4
80397,49,1,0,0,63,0.02,0,0.02,1,1,0,0.27,0,0,1
112004,18,9,6,269,1,0,0,1,0,6,0.11,0.11,0,0,4
52635,58,5,0,0,133,1,1,0.13,0.06,6,0.02,0.07,1,1,0
118526,20,5,0,0,205,1,1,0.1,0.06,20,0.08,0.07,1,1,0
99897,49,4,1,0,2,0,0,1,0,2,0.01,0.81,0,0,1
71730,24,9,215,7551,4,0,0,1,0,255,1,0,0,0,4
22890,12,9,44,133,77,0,0,1,0,254,1,0.01,0,0,4
110259,69,1,0,0,222,0,0,0.04,0.06,9,0.04,0.07,0,0,0
100409,24,9,309,748,1,0,0.05,1,0,255,1,0,0,0,4
109296,24,1,0,0,1,0,0,1,0,28,1,0,0,0,4
22443,24,9,208,1645,2,0,0,1,0,255,1,0,0,0,4
69760,44,1,0,0,511,0.05,0,0,0.96,1,0,0.99,0.02,0,1
14800,24,9,292,3543,7,0,0,1,0,255,1,0,0,0,4
26709,49,5,0,0,166,1,1,0.07,0.07,20,0.08,0.08,1,1,0
109864,12,9,43,131,1,0,0,1,0,236,0.93,0.01,0,0,4
28856,49,5,0,0,137,1,1,0.04,0.06,4,0.02,0.09,1,1,0
6248,24,9,212,9911,4,0,0,1,0,255,1,0,0.04,0,4
47481,2,5,0,0,263,1,1,0.03,0.06,8,0.03,0.07,1,1,0
10963,49,5,0,0,183,1,1,0.04,0.07,20,0.08,0.06,1,1,0
86565,35,1,0,0,81,0,0,0.01,0.54,1,0,0.18,0,0,1
8954,36,5,0,0,188,1,1,0.01,0.07,1,0,0.08,1,1,0
114481,49,5,0,0,256,1,1,0.04,0.07,8,0.03,0.08,1,1,0
105191,24,9,305,571,19,0,0,1,0,139,1,0,0,0.01,4
9978,49,5,0,0,138,1,1,0.08,0.06,8,0.03,0.07,1,1,0
48806,36,5,0,0,102,1,1,0.25,0.07,25,0.1,0.06,1,1,0
55873,20,5,0,0,28,1,1,0.36,0.07,50,0.2,0.04,1,1,0
104974,19,2,0,0,253,0,0,0.03,0.07,8,0.03,0.08,0,0,0
104011,49,5,0,0,197,1,1,0.07,0.05,13,0.05,0.05,1,1,0
26531,34,2,0,0,146,0,0,0.08,0.05,11,0.04,0.07,0,0,0
60392,15,9,1032,0,511,0,0,1,0,72,0.28,0.04,0.14,0,0
64443,49,5,0,0,112,1,1,0.07,0.07,1,0,0.07,1,1,0
82303,12,9,50,38,1,0,0,1,0,94,0.65,0.01,0,0,4
27551,12,9,43,119,70,0,0,1,0,254,1,0.01,0,0,4
79582,18,5,0,0,26,1,1,0.27,0.15,32,0.25,0.04,1,0.84,0
94269,63,5,0,0,289,1,1,0.07,0.05,21,0.08,0.05,1,1,0
48543,12,9,45,78,66,0,0,1,0,254,1,0.01,0,0,4
111800,24,9,219,424,12,0,0,1,0,255,1,0,0,0,4
88380,24,9,222,1172,7,0,0,1,0,255,1,0,0,0,4
527,44,9,146,105,4,0,0,0.5,0.5,2,0.01,0.51,0,0,4
84423,60,5,0,0,61,1,1,0.03,0.07,2,0.01,0.07,1,1,0
67549,6,1,0,0,148,0,0,0.12,0.05,18,0.07,0.06,0,0,0
7209,49,1,0,0,144,0.04,0,0.01,0.99,1,0,0.57,0.02,0,1
109032,20,9,501760,0,2,0,0,1,0,6,0.32,0.21,0,0,4
109122,49,5,0,0,127,1,1,0.01,0.07,1,0,0.09,1,1,0
103156,60,5,0,0,5,1,1,0.6,0.4,23,0.09,0.07,1,1,0
12114,41,5,0,0,124,1,1,0.06,0.06,4,0.02,0.07,1,1,0
12947,44,9,10389,0,4,0,0,0.25,1,1,0,0.07,0,0,4
44629,49,5,0,0,229,1,1,0.05,0.06,3,0.01,0.1,1,1,0
82332,49,5,0,0,300,1,1,0.03,0.05,1,0,0.07,1,1,0
26067,49,5,0,0,240,1,1,0.03,0.06,15,0.06,0.08,1,1,0
30339,49,4,0,0,1,0,0,1,0,1,0,0.32,0,0,1
58757,14,9,8,0,1,0,0,1,0,63,1,0,0,0,1
121514,54,9,1349,329,1,0,0,1,0,220,1,0,0,0,4
24033,24,9,336,11283,16,0,0,1,0,255,1,0,0,0,4
62202,49,5,0,0,249,1,1,0.02,0.07,6,0.02,0.07,1,1,0
32586,34,5,0,0,143,1,1,0.13,0.06,19,0.07,0.06,1,1,0
87374,24,9,336,194,1,0,0,1,0,255,1,0,0,0,4
65139,44,9,516,4,192,0,0,1,0,192,1,0,0,0,4
110960,24,9,299,17090,7,0,0,1,0,255,1,0,0,0.01,4
125891,35,5,0,0,290,1,1,0.08,0.05,23,0.09,0.05,1,1,0
22117,49,5,0,0,205,1,1,0.01,0.06,3,0.05,0.15,0.79,1,0
114241,19,2,0,0,252,0,0,0.02,0.06,4,0.02,0.07,0,0,0
46990,60,9,70,663,1,0,0,1,0,1,0.08,0.25,0,0,4
8520,7,5,0,0,253,1,1,0,0.06,2,0.01,0.06,1,1,0
59152,24,9,242,314,46,0,0,1,0,255,1,0,0,0,4
96257,24,9,338,770,17,0,0,1,0,117,1,0,0,0,4
54185,60,9,162,13628,1,0,0,1,0,4,1,0,0,0,4
72338,26,5,0,0,142,1,1,0.01,0.06,6,0.02,0.07,1,1,0
62022,63,5,0,0,264,1,1,0.02,0.06,5,0.02,0.07,1,1,0
54400,12,9,103,0,2,0,0,1,0,81,0.95,0.04,0,0,4
65204,42,5,0,0,230,1,1,0,0.06,1,0,0.07,1,1,0
54227,49,5,0,0,294,1,1,0.05,0.06,14,0.05,0.06,1,1,0
22986,15,9,1032,0,397,0,0,1,0,255,1,0,0,0,0
121348,20,9,1153,0,2,0,0,1,0,24,0.15,0.1,0,0,4
89360,49,5,0,0,246,1,1,0.08,0.06,2,0.01,0.07,1,1,0
20471,67,5,0,0,203,1,1,0.04,0.07,9,0.04,0.06,1,1,0
88748,49,5,0,0,232,1,1,0.06,0.06,6,0.02,0.09,1,1,0
54831,49,1,0,0,189,0.02,0,0.01,1,1,0,0.77,0.01,0,1
108583,66,5,0,0,128,1,1,0.08,0.05,5,0.02,0.07,1,1,0
97466,20,5,0,0,30,1,1,0.27,0.13,37,0.15,0.05,1,1,0
101678,24,9,229,856,9,0,0,1,0,255,1,0,0.03,0,4
17471,12,9,45,136,65,0,0,0.98,0.03,190,0.75,0.02,0,0,4
237,31,5,0,0,102,1,1,0.02,0.07,2,0.01,0.06,1,1,0
15855,49,5,0,0,84,1,1,0.29,0.06,24,0.09,0.06,1,1,0
34332,60,9,140,1672,1,0,0,1,0,2,0.01,0.05,0,0,4
123021,12,9,43,77,134,0,0,0.99,0.01,254,1,0.01,0,0,4
45234,49,10,0,0,1,1,1,1,0,1,0,0.95,0.96,1,1
97053,21,5,0,0,243,1,1,0.02,0.07,4,0.02,0.07,1,1,0
95724,68,1,0,0,139,0,0,0.09,0.06,3,0.01,0.07,0,0,0
4099,12,9,44,77,121,0,0,1,0,227,0.89,0.01,0,0,4
36324,24,9,247,1165,25,0,0,1,0,255,1,0,0,0,4
67701,12,9,43,113,103,0,0,1,0,254,1,0.01,0,0,4
125664,24,9,305,2180,5,0,0,1,0,255,1,0,0,0,4
50900,19,9,1237,2449,1,0,0,1,0,73,0.3,0.02,0,0,2
78981,24,1,0,0,1,0,0,1,0,48,1,0,0,0,4
16795,20,9,641,0,2,0,0,1,0,24,0.12,0.03,0,0,4
16108,57,2,0,0,179,0,0,0.04,0.07,7,0.03,0.08,0,0,0
19553,60,6,0,0,1,1,1,1,0,2,0.02,0.04,0.02,1,4
